num_poliza,nombre_producto,riesgo,sexo,moneda,fecha nacimiento,fecha inicio,fecha fin,gastos_adm,monto prima,suma_asegurada
c-6701003183030,producto 01,Vida grupo particular,F,PEN,1951-11-20,2020-07-01,2026-07-01,0.1,27.0,400.0
c-6701003183122,producto 01,Vida grupo particular,F,PEN,1964-04-29,2020-07-03,2025-07-03,0.1,107.0,1800.0
c-6701003183149,producto 01,Vida grupo particular,F,PEN,1965-08-30,2020-07-03,2026-07-03,0.1,9.0,1600.0
c-6701003183167,producto 01,Vida grupo particular,F,PEN,1989-11-16,2020-07-03,2025-07-03,0.1,26.0,900.0
c-6701003183300,producto 01,Vida grupo particular,F,PEN,1975-09-24,2020-07-06,2025-07-06,0.1,164.0,2000.0
c-6701003183346,producto 01,Vida grupo particular,F,PEN,1984-06-06,2020-07-07,2025-07-07,0.1,29.0,800.0
c-6701003183485,producto 01,Vida grupo particular,F,PEN,1974-10-08,2020-07-08,2025-07-08,0.1,62.0,700.0
c-6701003183551,producto 01,Vida grupo particular,F,PEN,1964-05-16,2020-07-08,2026-07-08,0.1,22.0,555.0
c-6701003183609,producto 01,Vida grupo particular,F,PEN,1980-08-29,2020-07-08,2025-07-08,0.1,127.0,1800.0
c-6701003183813,producto 01,Vida grupo particular,F,PEN,1969-01-23,2020-07-09,2026-07-09,0.1,37.0,800.0
c-6701003183864,producto 01,Vida grupo particular,F,PEN,1991-01-28,2020-07-09,2026-07-09,0.1,60.0,700.0
c-6701003183979,producto 01,Vida grupo particular,F,PEN,1971-09-13,2020-07-09,2026-07-09,0.1,36.0,1100.0
c-6701003184064,producto 01,Vida grupo particular,F,PEN,1952-02-26,2020-07-10,2026-07-10,0.1,21.0,1000.0
c-6701003184165,producto 01,Vida grupo particular,F,PEN,1995-02-01,2020-07-10,2025-07-10,0.1,5.0,200.0
c-6701003184215,producto 01,Vida grupo particular,F,PEN,1987-11-01,2020-07-10,2026-07-10,0.1,67.0,1200.0
c-6701003184640,producto 01,Vida grupo particular,F,PEN,1980-01-31,2020-07-13,2025-07-13,0.1,22.0,900.0
c-6701003184701,producto 01,Vida grupo particular,F,PEN,1951-10-21,2020-07-13,2025-07-13,0.1,2.0,500.0
c-6701003184746,producto 01,Vida grupo particular,F,PEN,1943-11-16,2020-07-13,2025-07-13,0.1,69.0,800.0
c-6701003185243,producto 01,Vida grupo particular,F,PEN,1960-02-23,2020-07-15,2026-07-15,0.1,14.0,310.0
c-6701003185361,producto 01,Vida grupo particular,F,PEN,1976-09-24,2020-07-16,2025-07-16,0.1,33.0,800.0
c-6701003185709,producto 01,Vida grupo particular,F,PEN,1990-10-25,2020-07-17,2025-07-17,0.1,85.0,1100.0
c-6701003185829,producto 01,Vida grupo particular,F,PEN,1956-05-02,2020-07-17,2025-07-17,0.1,78.0,1100.0
c-6701003185882,producto 01,Vida grupo particular,F,PEN,1951-03-03,2020-07-18,2026-07-18,0.1,53.0,600.0
c-6701003186495,producto 01,Vida grupo particular,F,PEN,1989-01-31,2020-07-21,2026-07-21,0.1,98.0,1200.0
c-6701003186972,producto 01,Vida grupo particular,F,PEN,1949-09-19,2020-07-23,2025-02-23,0.1,38.0,900.0
c-6701003187116,producto 01,Vida grupo particular,F,PEN,1961-05-02,2020-07-23,2025-12-23,0.1,27.0,720.0
c-6701003187249,producto 01,Vida grupo particular,F,PEN,1983-03-19,2020-07-24,2025-07-24,0.1,14.0,1200.0
c-6701003187360,producto 01,Vida grupo particular,F,PEN,1983-09-26,2020-07-24,2025-07-24,0.1,21.0,375.0
c-6701003187454,producto 01,Vida grupo particular,F,PEN,1982-01-21,2020-07-25,2026-07-25,0.1,18.0,1500.0
c-6701003187651,producto 01,Vida grupo particular,F,PEN,1968-04-01,2020-07-27,2025-07-27,0.1,62.0,900.0
c-6701003187955,producto 01,Vida grupo particular,F,PEN,1963-10-01,2020-07-29,2026-07-29,0.1,22.0,500.0
c-6701003188015,producto 01,Vida grupo particular,F,PEN,1942-01-02,2020-07-29,2026-06-29,0.1,28.0,480.0
c-6701003188017,producto 01,Vida grupo particular,F,PEN,1986-07-01,2020-07-29,2026-07-29,0.1,89.0,1000.0
c-6701003188221,producto 01,Vida grupo particular,F,PEN,1991-08-15,2020-07-29,2025-07-29,0.1,50.0,850.0
c-6701003188687,producto 01,Vida grupo particular,F,PEN,1941-03-01,2020-07-31,2026-07-31,0.1,49.0,900.0
c-6701003188889,producto 01,Vida grupo particular,F,PEN,1986-03-07,2020-07-31,2025-07-31,0.1,69.0,800.0
c-6701003188924,producto 01,Vida grupo particular,F,PEN,1956-05-30,2020-08-01,2026-08-01,0.1,78.0,1000.0
c-6701003189090,producto 01,Vida grupo particular,F,PEN,1965-03-11,2020-08-03,2026-08-03,0.1,37.0,900.0
c-6701003189341,producto 01,Vida grupo particular,F,PEN,1946-10-03,2020-08-04,2025-08-04,0.1,77.0,1630.0
c-6701003189688,producto 01,Vida grupo particular,F,PEN,1951-06-18,2020-08-05,2025-08-05,0.1,9.0,700.0
c-6701003189802,producto 01,Vida grupo particular,F,PEN,1940-11-25,2020-08-05,2025-08-05,0.1,58.0,800.0
c-6701003189808,producto 01,Vida grupo particular,F,PEN,1961-08-16,2020-08-06,2024-10-06,0.1,14.0,500.0
c-6701003189916,producto 01,Vida grupo particular,F,PEN,1947-03-02,2020-08-06,2025-08-06,0.1,54.0,1200.0
c-6701003190281,producto 01,Vida grupo particular,F,PEN,1975-03-01,2020-08-07,2026-08-07,0.1,44.0,1700.0
c-6701003190745,producto 01,Vida grupo particular,F,PEN,1941-08-17,2020-08-10,2025-08-10,0.1,3.0,1620.0
c-6701003190983,producto 01,Vida grupo particular,F,PEN,1973-12-22,2020-08-10,2025-08-10,0.1,61.0,900.0
c-6701003191174,producto 01,Vida grupo particular,F,PEN,1954-02-04,2020-08-11,2025-08-11,0.1,31.0,700.0
c-6701003191215,producto 01,Vida grupo particular,F,PEN,1959-05-24,2020-08-11,2026-06-11,0.1,34.0,920.0
c-6701003191634,producto 01,Vida grupo particular,F,PEN,1985-03-22,2020-08-12,2025-08-12,0.1,35.0,600.0
c-6701003191645,producto 01,Vida grupo particular,F,PEN,1974-01-09,2020-08-12,2026-08-12,0.1,51.0,725.0
c-6701003191702,producto 01,Vida grupo particular,F,PEN,1965-04-20,2020-08-12,2026-08-12,0.1,66.0,1200.0
c-6701003191820,producto 01,Vida grupo particular,F,PEN,1995-01-28,2020-08-13,2025-08-13,0.1,46.0,725.0
c-6701003191823,producto 01,Vida grupo particular,F,PEN,1963-03-13,2020-08-13,2026-08-13,0.1,18.0,1200.0
c-6701003191952,producto 01,Vida grupo particular,F,PEN,1951-02-01,2020-08-13,2025-08-13,0.1,27.0,900.0
c-6701003192260,producto 01,Vida grupo particular,F,PEN,1982-01-24,2020-08-14,2026-08-14,0.1,22.0,800.0
c-6701003192268,producto 01,Vida grupo particular,F,PEN,1950-02-25,2020-08-14,2025-08-14,0.1,78.0,1000.0
c-6701003192494,producto 01,Vida grupo particular,F,PEN,1951-09-17,2020-08-15,2026-08-15,0.1,49.0,1100.0
c-6701003192558,producto 01,Vida grupo particular,F,PEN,1968-07-21,2020-08-17,2025-08-17,0.1,32.0,600.0
c-6701003192609,producto 01,Vida grupo particular,F,PEN,1962-12-31,2020-08-17,2025-08-17,0.1,11.0,1200.0
c-6701003192698,producto 01,Vida grupo particular,F,PEN,1973-05-16,2020-08-17,2025-08-17,0.1,14.0,300.0
c-6701003192754,producto 01,Vida grupo particular,F,PEN,1967-09-08,2020-08-17,2025-09-17,0.1,52.0,2000.0
c-6701003192787,producto 01,Vida grupo particular,F,PEN,1967-09-10,2020-08-17,2026-09-17,0.1,42.0,800.0
c-6701003192891,producto 01,Vida grupo particular,F,PEN,1964-06-21,2020-08-18,2026-08-18,0.1,81.0,2000.0
c-6701003192952,producto 01,Vida grupo particular,F,PEN,1960-06-11,2020-08-18,2026-09-18,0.1,53.0,1900.0
c-6701003193067,producto 01,Vida grupo particular,F,PEN,1962-07-22,2020-08-18,2026-08-18,0.1,61.0,900.0
c-6701003193275,producto 01,Vida grupo particular,F,PEN,1960-04-01,2020-08-19,2025-08-19,0.1,84.0,1600.0
c-6701003193447,producto 01,Vida grupo particular,F,PEN,1940-12-08,2020-08-19,2025-07-19,0.1,12.0,200.0
c-6701003193573,producto 01,Vida grupo particular,F,PEN,1965-02-24,2020-08-20,2025-08-20,0.1,63.0,1100.0
c-6701003193677,producto 01,Vida grupo particular,F,PEN,1943-07-10,2020-08-20,2026-08-20,0.1,52.0,1000.0
c-6701003193683,producto 01,Vida grupo particular,F,PEN,1958-01-26,2020-08-20,2026-08-20,0.1,25.0,970.0
c-6701003193724,producto 01,Vida grupo particular,F,PEN,1940-10-03,2020-08-20,2026-08-20,0.1,75.0,1000.0
c-6701003193812,producto 01,Vida grupo particular,F,PEN,1952-03-28,2020-08-21,2025-08-21,0.1,38.0,600.0
c-6701003194056,producto 01,Vida grupo particular,F,PEN,1972-08-01,2020-08-21,2026-09-21,0.1,48.0,900.1
c-6701003194240,producto 01,Vida grupo particular,F,PEN,1970-07-29,2020-08-22,2026-08-22,0.1,95.0,1200.0
c-6701003194881,producto 01,Vida grupo particular,F,PEN,1943-05-22,2020-08-25,2026-08-25,0.1,6.0,800.0
c-6701003194896,producto 01,Vida grupo particular,F,PEN,1967-08-17,2020-08-25,2025-08-25,0.1,52.0,700.0
c-6701003195359,producto 01,Vida grupo particular,F,PEN,1978-12-04,2020-08-27,2026-08-27,0.1,9.0,1900.0
c-6701003195517,producto 01,Vida grupo particular,F,PEN,1983-08-09,2020-08-27,2026-08-27,0.1,71.0,1200.0
c-6701003195548,producto 01,Vida grupo particular,F,PEN,1978-10-31,2020-08-27,2026-02-27,0.1,13.0,600.0
c-6701003195907,producto 01,Vida grupo particular,F,PEN,1990-03-19,2020-08-28,2026-08-28,0.1,13.0,405.0
c-6701003195945,producto 01,Vida grupo particular,F,PEN,1989-11-05,2020-08-28,2026-08-28,0.1,46.0,700.0
c-6701003196066,producto 01,Vida grupo particular,F,PEN,1967-03-12,2020-08-29,2026-08-29,0.1,42.0,1000.0
c-6701003196200,producto 01,Vida grupo particular,F,PEN,1969-05-08,2020-08-31,2026-08-31,0.1,103.0,1900.0
c-6701003196205,producto 01,Vida grupo particular,F,PEN,1962-12-15,2020-08-31,2026-04-30,0.1,47.0,1600.0
c-6701003196244,producto 01,Vida grupo particular,F,PEN,1978-11-08,2020-08-31,2026-07-31,0.1,61.0,700.0
c-6701003196275,producto 01,Vida grupo particular,F,PEN,1960-01-13,2020-08-31,2025-09-30,0.1,41.0,1100.0
c-6701003196422,producto 01,Vida grupo particular,F,PEN,1974-12-16,2020-08-31,2026-08-31,0.1,84.0,1800.0
c-6701003196621,producto 01,Vida grupo particular,F,PEN,1962-05-17,2020-08-31,2024-12-31,0.1,115.0,1500.0
c-6701003196922,producto 01,Vida grupo particular,F,PEN,1942-11-25,2020-09-02,2026-09-02,0.1,98.0,2000.0
c-6701003196971,producto 01,Vida grupo particular,F,PEN,1948-08-15,2020-09-02,2026-08-02,0.1,43.0,882.5
c-6701003197129,producto 01,Vida grupo particular,F,PEN,1972-01-30,2020-09-03,2025-09-03,0.1,26.0,600.0
c-6701003197195,producto 01,Vida grupo particular,F,PEN,1982-06-05,2020-09-03,2025-09-03,0.1,61.0,750.0
c-6701003197204,producto 01,Vida grupo particular,F,PEN,1972-08-06,2020-09-03,2025-09-03,0.1,28.0,1240.0
c-6701003197271,producto 01,Vida grupo particular,F,PEN,1983-03-23,2020-09-03,2025-09-03,0.1,157.0,1900.0
c-6701003197451,producto 01,Vida grupo particular,F,PEN,1967-05-04,2020-09-04,2026-09-04,0.1,96.0,1200.0
c-6701003197575,producto 01,Vida grupo particular,F,PEN,1969-08-26,2020-09-04,2026-09-04,0.1,87.0,1200.0
c-6701003197746,producto 01,Vida grupo particular,F,PEN,1969-08-21,2020-09-07,2026-09-07,0.1,55.0,2000.0
c-6701003197797,producto 01,Vida grupo particular,F,PEN,1989-06-10,2020-09-07,2026-08-07,0.1,21.0,1295.0
c-6701003197834,producto 01,Vida grupo particular,F,PEN,1962-03-05,2020-09-07,2026-09-07,0.1,135.0,1705.0
c-6701003198120,producto 01,Vida grupo particular,F,PEN,1977-08-02,2020-09-08,2025-09-08,0.1,82.0,1005.0
c-6701003198459,producto 01,Vida grupo particular,F,PEN,1956-02-20,2020-09-09,2026-09-09,0.1,155.0,1800.0
c-6701003198745,producto 01,Vida grupo particular,F,PEN,1950-11-27,2020-09-10,2025-09-10,0.1,44.0,1700.1
c-6701003198963,producto 01,Vida grupo particular,F,PEN,1980-05-05,2020-09-10,2025-09-10,0.1,46.0,1500.1
c-6701003199048,producto 01,Vida grupo particular,F,PEN,1966-02-15,2020-09-11,2025-10-11,0.1,157.0,1800.0
c-6701003199106,producto 01,Vida grupo particular,F,PEN,1964-07-23,2020-09-11,2025-09-11,0.1,28.0,400.0
c-6701003199183,producto 01,Vida grupo particular,F,PEN,1969-07-02,2020-09-11,2025-09-11,0.1,9.0,975.0
c-6701003199301,producto 01,Vida grupo particular,F,PEN,1972-10-04,2020-09-12,2026-09-12,0.1,12.0,400.0
c-6701003199326,producto 01,Vida grupo particular,F,PEN,1973-11-29,2020-09-12,2025-09-12,0.1,11.0,360.0
c-6701003199504,producto 01,Vida grupo particular,F,PEN,1974-12-12,2020-09-14,2024-10-14,0.1,27.0,400.0
c-6701003199546,producto 01,Vida grupo particular,F,PEN,1953-12-29,2020-09-14,2025-09-14,0.1,46.0,600.0
c-6701003199591,producto 01,Vida grupo particular,F,PEN,1952-04-11,2020-09-14,2025-09-14,0.1,30.0,700.0
c-6701003199617,producto 01,Vida grupo particular,F,PEN,1948-05-13,2020-09-14,2026-09-14,0.1,16.0,420.0
c-6701003199827,producto 01,Vida grupo particular,F,PEN,1976-02-02,2020-09-15,2025-09-15,0.1,9.0,1700.0
c-6701003199838,producto 01,Vida grupo particular,F,PEN,1940-12-01,2020-09-15,2026-09-15,0.1,71.0,1055.0
c-6701003199842,producto 01,Vida grupo particular,F,PEN,1965-12-10,2020-09-15,2026-09-15,0.1,94.0,1200.0
c-6701003199892,producto 01,Vida grupo particular,F,PEN,1976-08-04,2020-09-15,2025-09-15,0.1,23.0,1000.0
c-6701003199908,producto 01,Vida grupo particular,F,PEN,1965-02-20,2020-09-15,2026-09-15,0.1,38.0,1200.0
c-6701003200030,producto 01,Vida grupo particular,F,PEN,1975-01-04,2020-09-16,2026-09-16,0.1,38.0,1300.0
c-6701003200046,producto 01,Vida grupo particular,F,PEN,1987-01-14,2020-09-16,2025-08-16,0.1,24.0,700.0
c-6701003200164,producto 01,Vida grupo particular,F,PEN,1955-06-02,2020-09-16,2025-09-16,0.1,29.0,1600.0
c-6701003200283,producto 01,Vida grupo particular,F,PEN,1969-05-13,2020-09-17,2025-10-17,0.1,3.0,400.0
c-6701003200647,producto 01,Vida grupo particular,F,PEN,1952-07-09,2020-09-18,2025-07-18,0.1,45.0,1068.0
c-6701003200652,producto 01,Vida grupo particular,F,PEN,1941-05-10,2020-09-18,2025-09-18,0.1,98.0,2000.0
c-6701003200703,producto 01,Vida grupo particular,F,PEN,1976-07-01,2020-09-19,2026-09-19,0.1,61.0,1700.0
c-6701003200834,producto 01,Vida grupo particular,F,PEN,1968-10-23,2020-09-21,2025-09-21,0.1,133.0,1900.0
c-6701003201008,producto 01,Vida grupo particular,F,PEN,1956-07-31,2020-09-21,2026-07-21,0.1,78.0,1120.0
c-6701003201011,producto 01,Vida grupo particular,F,PEN,1959-06-12,2020-09-21,2025-10-21,0.1,40.0,1000.0
c-6701003201061,producto 01,Vida grupo particular,F,PEN,1963-01-22,2020-09-21,2025-10-21,0.1,2.0,900.0
c-6701003201107,producto 01,Vida grupo particular,F,PEN,1950-04-08,2020-09-22,2024-10-22,0.1,2.0,200.0
c-6701003201151,producto 01,Vida grupo particular,F,PEN,1956-06-05,2020-09-22,2026-09-22,0.1,89.0,1700.0
c-6701003201474,producto 01,Vida grupo particular,F,PEN,1971-06-22,2020-09-23,2026-09-23,0.1,44.0,1815.0
c-6701003201853,producto 01,Vida grupo particular,F,PEN,1949-11-12,2020-09-25,2024-10-25,0.1,8.0,205.0
c-6701003201909,producto 01,Vida grupo particular,F,PEN,1947-04-07,2020-09-25,2025-02-25,0.1,18.0,1705.0
c-6701003202016,producto 01,Vida grupo particular,F,PEN,1975-09-12,2020-09-25,2026-09-25,0.1,4.0,900.0
c-6701003202073,producto 01,Vida grupo particular,F,PEN,1966-07-02,2020-09-26,2025-09-26,0.1,39.0,1165.0
c-6701003202221,producto 01,Vida grupo particular,F,PEN,1954-03-05,2020-09-28,2026-09-28,0.1,80.0,1900.0
c-6701003202224,producto 01,Vida grupo particular,F,PEN,1983-08-09,2020-09-28,2025-09-28,0.1,23.0,1100.0
c-6701003202466,producto 01,Vida grupo particular,F,PEN,1962-01-08,2020-09-28,2026-09-28,0.1,46.0,1900.0
c-6701003202539,producto 01,Vida grupo particular,F,PEN,1971-09-22,2020-09-29,2025-09-29,0.1,34.0,1175.0
c-6701003202560,producto 01,Vida grupo particular,F,PEN,1989-01-15,2020-09-29,2024-10-29,0.1,15.0,200.0
c-6701003202694,producto 01,Vida grupo particular,F,PEN,1970-05-14,2020-09-29,2026-09-29,0.1,19.0,1200.0
c-6701003202717,producto 01,Vida grupo particular,F,PEN,1954-01-26,2020-09-29,2026-10-29,0.1,96.0,2000.0
c-6701003202744,producto 01,Vida grupo particular,F,PEN,1974-05-10,2020-09-29,2024-12-29,0.1,76.0,1160.0
c-6701003202816,producto 01,Vida grupo particular,F,PEN,1947-06-11,2020-09-30,2026-09-30,0.1,80.0,1830.0
c-6701003203269,producto 01,Vida grupo particular,F,PEN,1973-09-29,2020-10-01,2026-10-01,0.1,26.0,875.0
c-6701003203471,producto 01,Vida grupo particular,F,PEN,1988-04-15,2020-10-03,2024-10-03,0.1,8.0,515.0
c-6701003203533,producto 01,Vida grupo particular,F,PEN,1959-09-24,2020-10-03,2024-11-03,0.1,14.0,900.0
c-6701003203572,producto 01,Vida grupo particular,F,PEN,1976-08-19,2020-10-03,2024-11-03,0.1,38.0,1590.0
c-6701003203642,producto 01,Vida grupo particular,F,PEN,1941-04-12,2020-10-05,2024-10-05,0.1,8.0,2415.0
c-6701003203644,producto 01,Vida grupo particular,F,PEN,1969-08-05,2020-10-05,2024-10-05,0.1,29.0,3740.0
c-6701003203700,producto 01,Vida grupo particular,F,PEN,1943-06-14,2020-10-05,2025-01-05,0.1,38.0,1700.0
c-6701003203740,producto 01,Vida grupo particular,F,PEN,1975-11-05,2020-10-05,2024-11-05,0.1,15.0,1700.0
c-6701003203755,producto 01,Vida grupo particular,F,PEN,1975-12-23,2020-10-05,2026-10-05,0.1,63.0,950.0
c-6701003203943,producto 01,Vida grupo particular,F,PEN,1990-03-02,2020-10-05,2024-10-05,0.1,34.0,510.0
c-6701003204083,producto 01,Vida grupo particular,F,PEN,1984-01-24,2020-10-06,2024-10-06,0.1,39.0,800.0
c-6701003204171,producto 01,Vida grupo particular,F,PEN,1951-02-28,2020-10-06,2024-10-06,0.1,90.0,2210.0
c-6701003204176,producto 01,Vida grupo particular,F,PEN,1945-04-25,2020-10-06,2024-10-06,0.1,8.0,2870.0
c-6701003204212,producto 01,Vida grupo particular,F,PEN,1980-02-13,2020-10-06,2025-10-06,0.1,126.0,1620.0
c-6701003204220,producto 01,Vida grupo particular,F,PEN,1985-07-22,2020-10-06,2024-10-06,0.1,20.0,615.4000000000001
c-6701003204223,producto 01,Vida grupo particular,F,PEN,1951-08-28,2020-10-06,2024-10-06,0.1,12.0,800.0
c-6701003204227,producto 01,Vida grupo particular,F,PEN,1971-01-06,2020-10-06,2024-12-06,0.1,181.0,2430.0
c-6701003204232,producto 01,Vida grupo particular,F,PEN,1955-08-28,2020-10-06,2025-11-06,0.1,28.0,1000.0
c-6701003204254,producto 01,Vida grupo particular,F,PEN,1990-08-08,2020-10-06,2026-10-06,0.1,68.0,1300.0
c-6701003204386,producto 01,Vida grupo particular,F,PEN,1959-03-15,2020-10-07,2025-10-07,0.1,90.0,1000.0
c-6701003204388,producto 01,Vida grupo particular,F,PEN,1970-09-27,2020-10-07,2024-10-07,0.1,60.0,1000.0
c-6701003204471,producto 01,Vida grupo particular,F,PEN,1973-01-17,2020-10-07,2026-10-07,0.1,59.0,1180.0
c-6701003204526,producto 01,Vida grupo particular,F,PEN,1948-04-07,2020-10-07,2024-10-07,0.1,106.0,1365.0
c-6701003204596,producto 01,Vida grupo particular,F,PEN,1980-05-24,2020-10-07,2024-10-07,0.1,10.0,1400.0
c-6701003204598,producto 01,Vida grupo particular,F,PEN,1988-02-09,2020-10-07,2024-10-07,0.1,133.0,2310.0
c-6701003204697,producto 01,Vida grupo particular,F,PEN,1981-10-26,2020-10-07,2025-10-07,0.1,46.0,1700.0
c-6701003204730,producto 01,Vida grupo particular,F,PEN,1979-09-18,2020-10-07,2025-10-07,0.1,11.0,1029.0200000000002
c-6701003204775,producto 01,Vida grupo particular,F,PEN,1955-10-05,2020-10-07,2025-10-07,0.1,44.0,1462.5600000000002
c-6701003204784,producto 01,Vida grupo particular,F,PEN,1972-10-02,2020-10-07,2026-10-07,0.1,15.0,552.461
c-6701003204961,producto 01,Vida grupo particular,F,PEN,1982-05-09,2020-10-08,2024-10-08,0.1,5.0,682.3000000000001
c-6701003205004,producto 01,Vida grupo particular,F,PEN,1959-05-21,2020-10-08,2026-10-08,0.1,34.0,904.915
c-6701003205010,producto 01,Vida grupo particular,F,PEN,1952-01-12,2020-10-08,2026-10-08,0.1,143.0,1947.835
c-6701003205012,producto 01,Vida grupo particular,F,PEN,1958-07-02,2020-10-08,2025-10-08,0.1,168.0,3111.605
c-6701003205083,producto 01,Vida grupo particular,F,PEN,1974-03-18,2020-10-08,2026-10-08,0.1,26.0,367.00500000000005
c-6701003205090,producto 01,Vida grupo particular,F,PEN,1949-02-27,2020-10-08,2026-10-08,0.1,2.0,1114.955
c-6701003205091,producto 01,Vida grupo particular,F,PEN,1985-03-21,2020-10-08,2026-10-08,0.1,31.0,366.385
c-6701003205133,producto 01,Vida grupo particular,F,PEN,1974-04-03,2020-10-09,2026-10-09,0.1,211.0,2735.0
c-6701003205136,producto 01,Vida grupo particular,F,PEN,1941-05-25,2020-10-09,2026-10-09,0.1,69.0,2415.0
c-6701003205168,producto 01,Vida grupo particular,F,PEN,1962-07-31,2020-10-09,2024-10-09,0.1,42.0,800.0
c-6701003205183,producto 01,Vida grupo particular,F,PEN,1961-12-18,2020-10-09,2026-10-09,0.1,12.0,600.0
c-6701003205197,producto 01,Vida grupo particular,F,PEN,1962-05-09,2020-10-09,2024-10-09,0.1,67.0,945.0
c-6701003205246,producto 01,Vida grupo particular,F,PEN,1972-05-27,2020-10-09,2025-10-09,0.1,38.0,1713.385
c-6701003205251,producto 01,Vida grupo particular,F,PEN,1976-10-20,2020-10-09,2026-10-09,0.1,50.0,1690.0700000000002
c-6701003205257,producto 01,Vida grupo particular,F,PEN,1948-02-16,2020-10-09,2026-10-09,0.1,189.0,2385.0
c-6701003205268,producto 01,Vida grupo particular,F,PEN,1970-03-11,2020-10-09,2024-10-09,0.1,93.0,1100.0
c-6701003205286,producto 01,Vida grupo particular,F,PEN,1959-08-31,2020-10-09,2025-10-09,0.1,45.0,1440.0
c-6701003205316,producto 01,Vida grupo particular,F,PEN,1993-11-08,2020-10-09,2025-10-09,0.1,1.0,347.745
c-6701003205319,producto 01,Vida grupo particular,F,PEN,1984-05-24,2020-10-09,2024-10-09,0.1,49.0,599.495
c-6701003205421,producto 01,Vida grupo particular,F,PEN,1943-03-15,2020-10-09,2024-10-09,0.1,33.0,400.0
c-6701003205481,producto 01,Vida grupo particular,F,PEN,1967-02-28,2020-10-09,2025-10-09,0.1,139.0,1900.0
c-6701003205492,producto 01,Vida grupo particular,F,PEN,1961-10-04,2020-10-10,2024-10-10,0.1,137.0,1615.0
c-6701003205504,producto 01,Vida grupo particular,F,PEN,1975-04-24,2020-10-10,2024-11-10,0.1,31.0,1700.0
c-6701003205564,producto 01,Vida grupo particular,F,PEN,1973-02-23,2020-10-10,2024-10-10,0.1,10.0,400.0
c-6701003205569,producto 01,Vida grupo particular,F,PEN,1980-07-10,2020-10-10,2025-10-10,0.1,4.0,1550.0
c-6701003205604,producto 01,Vida grupo particular,F,PEN,1965-11-30,2020-10-10,2024-10-10,0.1,31.0,1235.0
c-6701003205624,producto 01,Vida grupo particular,F,PEN,1971-11-03,2020-10-10,2024-10-10,0.1,29.0,1900.0
c-6701003205663,producto 01,Vida grupo particular,F,PEN,1956-03-06,2020-10-10,2024-10-10,0.1,137.0,3100.0
c-6701003205785,producto 01,Vida grupo particular,F,PEN,1981-02-25,2020-10-12,2024-10-12,0.1,38.0,1200.0
c-6701003205801,producto 01,Vida grupo particular,F,PEN,1981-01-07,2020-10-12,2024-10-12,0.1,4.0,1100.1
c-6701003205828,producto 01,Vida grupo particular,F,PEN,1954-10-12,2020-10-12,2024-10-12,0.1,139.0,1700.0
